tag_id,species,date,level,field_name,prop_use,confidence
19335519,BOBO,2024-06-14,95,blue_silo,0.11079517419009935,0.5738255452204323
19335519,BOBO,2024-06-14,50,blue_silo,0.12072271835979015,0.5738255452204323
19335519,BOBO,2024-06-14,95,bobolink,0.42910057660813083,0.5871901144309126
19335519,BOBO,2024-06-14,50,bobolink,0.47843849658839116,0.5871901144309126
19335519,BOBO,2024-06-14,95,swale,0.14555369624063638,0.4570798887213797
19335519,BOBO,2024-06-14,50,swale,0.12632916772501526,0.4570798887213797
19335519,BOBO,2024-06-14,95,front_hay,0.006662758201000117,0
19335519,BOBO,2024-06-14,95,clydesdale,0.00852579277655344,0
19335519,BOBO,2024-06-14,95,pond,0.04939756848948736,0
19335519,BOBO,2024-06-14,95,off_field,0.24835813956194452,NA
19335519,BOBO,2024-06-14,50,off_field,0.27450961732680346,NA
19335519,BOBO,2024-06-18,95,blue_silo,0.4595961740589797,0.45372184063720267
19335519,BOBO,2024-06-18,50,blue_silo,0.3961533886974167,0.45372184063720267
19335519,BOBO,2024-06-18,95,bobolink,0.3478682685931078,0.532985929866393
19335519,BOBO,2024-06-18,50,bobolink,0.35223121859622036,0.532985929866393
19335519,BOBO,2024-06-18,95,retired,0.024526048348957656,0
19335519,BOBO,2024-06-18,95,off_field,0.163881816657007,NA
19335519,BOBO,2024-06-18,50,off_field,0.2516153927063629,NA
19335519,BOBO,2024-06-16,95,blue_silo,0.008885092143065492,0
19335519,BOBO,2024-06-16,95,bobolink,0.9840472061230681,0.5357554337151991
19335519,BOBO,2024-06-16,50,bobolink,0.9999999676907512,0.5357554337151991
19335519,BOBO,2024-06-16,95,off_field,0.007067701733866448,NA
19335519,BOBO,2024-06-16,50,off_field,3.230924878196068e-8,NA
19335519,BOBO,2024-06-24,95,bobolink,0.8959340817713737,0.5889712516448827
19335519,BOBO,2024-06-24,50,bobolink,0.9963299913219463,0.5889712516448827
19335519,BOBO,2024-06-24,95,swale,0.008951306705042473,0
19335519,BOBO,2024-06-24,95,pond,0.011351043898587697,0
19335519,BOBO,2024-06-24,95,off_field,0.07589538436854032,NA
19335519,BOBO,2024-06-24,50,off_field,0.003670008678053648,NA
19335519,BOBO,2024-06-15,95,blue_silo,0.10833511587341893,0.11164316924093437
19335519,BOBO,2024-06-15,50,blue_silo,0.022959887866033916,0.11164316924093437
19335519,BOBO,2024-06-15,95,bobolink,0.76792133973056,0.633529491538057
19335519,BOBO,2024-06-15,50,bobolink,0.9235319550908482,0.633529491538057
19335519,BOBO,2024-06-15,95,retired,0.008641913955433842,0
19335519,BOBO,2024-06-15,95,front_hay,0.005637790388110293,0
19335519,BOBO,2024-06-15,95,clydesdale,0.009754793918532297,0
19335519,BOBO,2024-06-15,95,off_field,0.0995037929632664,NA
19335519,BOBO,2024-06-15,50,off_field,0.05350815704311788,NA
19335519,BOBO,2024-06-17,95,blue_silo,0.4958884527636344,0.5631716600411005
19335519,BOBO,2024-06-17,50,blue_silo,0.5301887719391525,0.5631716600411005
19335519,BOBO,2024-06-17,95,bobolink,0.31540655874119405,0.49032518717972656
19335519,BOBO,2024-06-17,50,bobolink,0.2936031167574694,0.49032518717972656
19335519,BOBO,2024-06-17,95,underhill,0.00598563798305145,0
19335519,BOBO,2024-06-17,95,retired,0.013724951939701517,0
19335519,BOBO,2024-06-17,95,pond,0.012945868875975326,0
19335519,BOBO,2024-06-17,95,off_field,0.1539800743166855,NA
19335519,BOBO,2024-06-17,50,off_field,0.17620811130337805,NA
19335519,BOBO,2024-06-19,95,blue_silo,0.09661394290123543,0.07055566109135114
19335519,BOBO,2024-06-19,50,blue_silo,0.012937267735029212,0.07055566109135114
19335519,BOBO,2024-06-19,95,bobolink,0.8129062973208738,0.5541902451707421
19335519,BOBO,2024-06-19,50,bobolink,0.8550081589427222,0.5541902451707421
19335519,BOBO,2024-06-19,95,off_field,0.08607883675288991,NA
19335519,BOBO,2024-06-19,50,off_field,0.13205457332224857,NA
19335519,BOBO,2024-06-21,95,bobolink,0.7926725373557161,0.660754841666163
19335519,BOBO,2024-06-21,50,bobolink,0.993789324551316,0.660754841666163
19335519,BOBO,2024-06-21,95,clydesdale,0.050673045035755725,0
19335519,BOBO,2024-06-21,95,pond,0.01571106343006105,0
19335519,BOBO,2024-06-21,95,off_field,0.14094335417846715,NA
19335519,BOBO,2024-06-21,50,off_field,0.006210675448684013,NA
19335519,BOBO,2024-06-20,95,bobolink,0.907816498848207,0.5802165506254146
19335519,BOBO,2024-06-20,50,bobolink,1.0000000484798413,0.5802165506254146
19335519,BOBO,2024-06-20,95,off_field,0.0921390436720727,NA
19335519,BOBO,2024-06-20,50,off_field,0,NA
19335519,BOBO,2024-06-22,95,bobolink,0.8534000875602743,0.5978972298302614
19335519,BOBO,2024-06-22,50,bobolink,0.9673594428711736,0.5978972298302614
19335519,BOBO,2024-06-22,95,clydesdale,0.009553816013826261,0
19335519,BOBO,2024-06-22,95,pond,0.015703017508832594,0
19335519,BOBO,2024-06-22,95,off_field,0.12134307891706689,NA
19335519,BOBO,2024-06-22,50,off_field,0.0326405571288264,NA
19335519,BOBO,2024-06-23,95,bobolink,0.8598335391680094,0.5957536394480131
19335519,BOBO,2024-06-23,50,bobolink,0.9732856168590671,0.5957536394480131
19335519,BOBO,2024-06-23,95,pond,0.019616865630333786,0
19335519,BOBO,2024-06-23,95,off_field,0.12054959520165681,NA
19335519,BOBO,2024-06-23,50,off_field,0.026714383140932933,NA
